Invoice ID,Branch,CustomerID,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating,Longitude,Latitude,Year,Month,Day,Day_Name
186-43-8965,A,C1771,Yangon,Member,Female,Home and lifestyle,47.68,3,7.152,143.04,2019-08-25,10:10,Credit card,95.36,4.761904762,47.68,7.455,96.1735,16.8409,2019,8,25,Sunday
784-21-9238,C,C1325,Naypyitaw,Member,Male,Sports and travel,10.17,1,0.5085,10.17,2019-09-25,14:15,Cash,10.17,4.761904762,0.0,7.455,96.0785,19.7633,2019,9,25,Wednesday
276-75-6884,A,C1768,Yangon,Normal,Female,Sports and travel,68.71,3,10.3065,206.13,2019-10-18,10:05,Cash,206.13,4.761904762,0.0,7.455,96.1735,16.8409,2019,10,18,Friday
109-86-4363,B,C1274,Mandalay,Member,Female,Sports and travel,60.08,14,42.056,841.12,2019-10-08,11:36,Credit card,420.56,4.761904762,420.56,7.455,96.0891,21.9588,2019,10,8,Tuesday
569-76-2760,A,C1687,Yangon,Member,Female,Sports and travel,22.01,6,6.603,132.06,2019-06-14,18:15,Credit card,88.04,4.761904762,44.02,7.455,96.1735,16.8409,2019,6,14,Friday
760-53-9233,A,C1738,Yangon,Member,Male,Sports and travel,41.28,4,8.256,165.12,2019-12-16,18:37,Credit card,123.84,4.761904762,41.28,7.455,96.1735,16.8409,2019,12,16,Monday
538-22-0304,C,C1367,Naypyitaw,Normal,Male,Sports and travel,64.95,12,38.97,779.4,2019-01-02,18:27,Cash,649.5,4.761904762,129.9,7.455,96.0785,19.7633,2019,1,2,Wednesday
416-17-9926,A,C1733,Yangon,Member,Female,Sports and travel,74.22,14,51.954,1039.08,2019-12-16,14:42,Credit card,742.2,4.761904762,296.88,7.455,96.1735,16.8409,2019,12,16,Monday
237-44-6163,A,C1732,Yangon,Normal,Male,Sports and travel,10.56,8,4.224,84.48,2019-10-05,17:43,Cash,84.48,4.761904762,0.0,7.455,96.1735,16.8409,2019,10,5,Saturday
636-17-0325,B,C1225,Mandalay,Normal,Male,Sports and travel,62.57,6,18.771,375.42,2019-11-27,18:37,Cash,250.28,4.761904762,125.14,7.455,96.0891,21.9588,2019,11,27,Wednesday
343-75-9322,B,C1276,Mandalay,Member,Female,Sports and travel,11.85,15,8.8875,177.75,2019-09-22,16:34,Cash,94.8,4.761904762,82.95,7.455,96.0891,21.9588,2019,9,22,Sunday
528-14-9470,A,C1703,Yangon,Member,Male,Health and beauty,91.3,1,4.565,91.3,2019-10-28,14:42,Ewallet,91.3,4.761904762,0.0,9.2,96.1735,16.8409,2019,10,28,Monday
427-45-9297,B,C1274,Mandalay,Normal,Female,Home and lifestyle,40.73,10,20.365,407.3,2019-12-06,11:01,Ewallet,285.11,4.761904762,122.19,6.48,96.0891,21.9588,2019,12,6,Friday
807-34-3742,A,C1875,Yangon,Normal,Male,Fashion accessories,52.38,1,2.619,52.38,2019-07-27,19:44,Cash,52.38,4.761904762,0.0,5.8,96.1735,16.8409,2019,7,27,Saturday
288-62-1085,A,C1775,Yangon,Normal,Male,Fashion accessories,38.54,5,9.635,192.7,2019-02-15,13:34,Ewallet,192.7,4.761904762,0.0,5.6,96.1735,16.8409,2019,2,15,Friday
670-71-7306,B,C1243,Mandalay,Normal,Male,Sports and travel,44.63,8,17.852,357.04,2019-01-20,20:08,Credit card,267.78,4.761904762,89.26,6.12,96.0891,21.9588,2019,1,20,Sunday
660-29-7083,C,C1354,Naypyitaw,Normal,Male,Electronic accessories,55.87,12,33.522,670.44,2019-11-23,15:01,Cash,558.7,4.761904762,111.74,6.09,96.0785,19.7633,2019,11,23,Saturday
271-77-8740,C,C1394,Naypyitaw,Normal,Female,Sports and travel,29.22,7,10.227,204.54,2019-08-14,11:40,Ewallet,175.32,4.761904762,29.22,5.25,96.0785,19.7633,2019,8,14,Wednesday
497-36-0989,A,C1661,Yangon,Normal,Male,Fashion accessories,51.94,3,7.791,155.82,2019-10-01,15:21,Cash,155.82,4.761904762,0.0,7.9,96.1735,16.8409,2019,10,1,Tuesday
291-59-1384,B,C1211,Mandalay,Normal,Male,Electronic accessories,60.3,1,3.015,60.3,2019-07-26,17:38,Cash,60.3,4.761904762,0.0,7.2,96.0891,21.9588,2019,7,26,Friday
860-73-6466,A,C1760,Yangon,Normal,Female,Sports and travel,39.47,2,3.947,78.94,2019-05-23,16:16,Credit card,78.94,4.761904762,0.0,5.0,96.1735,16.8409,2019,5,23,Thursday
549-23-9016,C,C1387,Naypyitaw,Normal,Female,Food and beverages,14.87,2,1.487,29.74,2019-05-01,18:15,Credit card,29.74,4.761904762,0.0,9.345,96.0785,19.7633,2019,5,1,Wednesday
896-34-0956,A,C1654,Yangon,Normal,Male,Fashion accessories,21.32,1,1.066,21.32,2019-06-21,12:43,Cash,21.32,4.761904762,0.0,5.9,96.1735,16.8409,2019,6,21,Friday
804-38-3935,A,C1859,Yangon,Normal,Male,Electronic accessories,93.78,3,14.067,281.34,2019-04-10,11:32,Credit card,281.34,4.761904762,0.0,5.9,96.1735,16.8409,2019,4,10,Wednesday
585-90-0249,A,C1804,Yangon,Normal,Male,Electronic accessories,73.26,1,3.663,73.26,2019-07-22,18:08,Ewallet,73.26,4.761904762,0.0,9.7,96.1735,16.8409,2019,7,22,Monday
862-29-5914,C,C1308,Naypyitaw,Normal,Female,Sports and travel,22.38,1,1.119,22.38,2019-12-04,17:08,Credit card,22.38,4.761904762,0.0,9.03,96.0785,19.7633,2019,12,4,Wednesday
845-94-6841,C,C1479,Naypyitaw,Normal,Female,Food and beverages,72.88,11,40.084,801.68,2019-05-06,19:38,Cash,655.92,4.761904762,145.76,4.2,96.0785,19.7633,2019,5,6,Monday
125-45-2293,A,C1636,Yangon,Normal,Female,Fashion accessories,99.1,6,29.73,594.6,2019-03-05,13:11,Cash,594.6,4.761904762,0.0,4.2,96.1735,16.8409,2019,3,5,Tuesday
843-73-4724,A,C1828,Yangon,Normal,Male,Fashion accessories,74.1,1,3.705,74.1,2019-05-07,11:05,Cash,74.1,4.761904762,0.0,9.2,96.1735,16.8409,2019,5,7,Tuesday
409-33-9708,A,C1829,Yangon,Normal,Female,Fashion accessories,98.48,2,9.848,196.96,2019-11-16,10:12,Ewallet,196.96,4.761904762,0.0,9.2,96.1735,16.8409,2019,11,16,Saturday
658-66-3967,C,C1365,Naypyitaw,Normal,Male,Health and beauty,53.19,8,21.276,425.52,2019-07-03,15:42,Ewallet,372.33,4.761904762,53.19,5.25,96.0785,19.7633,2019,7,3,Wednesday
866-70-2814,B,C1243,Mandalay,Normal,Female,Electronic accessories,52.79,14,36.953,739.06,2019-05-04,11:58,Ewallet,527.9,4.761904762,211.16,10.0,96.0891,21.9588,2019,5,4,Saturday
160-22-2687,A,C1764,Yangon,Normal,Female,Health and beauty,95.95,5,23.9875,479.75,2019-06-27,14:21,Ewallet,479.75,4.761904762,0.0,8.8,96.1735,16.8409,2019,6,27,Thursday
895-03-6665,B,C1230,Mandalay,Normal,Female,Fashion accessories,36.51,13,23.7315,474.63,2019-11-24,10:52,Cash,328.59,4.761904762,146.04,5.04,96.0891,21.9588,2019,11,24,Sunday
770-42-8960,B,C1271,Mandalay,Normal,Male,Food and beverages,21.12,11,11.616,232.32,2019-10-01,19:31,Cash,168.96,4.761904762,63.36,7.56,96.0891,21.9588,2019,10,1,Tuesday
748-45-2862,A,C1673,Yangon,Normal,Female,Home and lifestyle,28.31,4,5.662,113.24,2019-05-17,18:35,Cash,113.24,4.761904762,0.0,8.2,96.1735,16.8409,2019,5,17,Friday
234-36-2483,B,C1234,Mandalay,Normal,Male,Health and beauty,57.59,8,23.036,460.72,2019-01-15,13:51,Cash,345.54,4.761904762,115.18,6.12,96.0891,21.9588,2019,1,15,Tuesday
316-66-3011,A,C1838,Yangon,Normal,Female,Sports and travel,47.63,9,21.4335,428.67,2019-03-13,12:35,Cash,428.67,4.761904762,0.0,5.0,96.1735,16.8409,2019,3,13,Wednesday
848-95-6252,C,C1473,Naypyitaw,Normal,Female,Sports and travel,86.27,1,4.3135,86.27,2019-01-28,13:24,Ewallet,86.27,4.761904762,0.0,7.35,96.0785,19.7633,2019,1,28,Monday
840-76-5966,A,C1635,Yangon,Normal,Male,Sports and travel,12.76,2,1.276,25.52,2019-07-09,18:06,Ewallet,25.52,4.761904762,0.0,7.8,96.1735,16.8409,2019,7,9,Tuesday
152-03-4217,B,C1240,Mandalay,Normal,Female,Sports and travel,11.28,13,7.332,146.64,2019-11-15,11:55,Credit card,101.52,4.761904762,45.12,5.16,96.0891,21.9588,2019,11,15,Friday
533-66-5566,B,C1249,Mandalay,Normal,Female,Sports and travel,51.07,10,25.535,510.7,2019-09-12,11:42,Cash,357.49,4.761904762,153.21,8.4,96.0891,21.9588,2019,9,12,Thursday
124-31-1458,A,C1897,Yangon,Normal,Female,Sports and travel,79.59,3,11.9385,238.77,2019-05-23,14:30,Cash,238.77,4.761904762,0.0,6.6,96.1735,16.8409,2019,5,23,Thursday
176-78-1170,C,C1457,Naypyitaw,Normal,Male,Health and beauty,33.81,4,6.762,135.24,2019-05-29,15:11,Ewallet,101.43,4.761904762,33.81,7.665,96.0785,19.7633,2019,5,29,Wednesday
361-59-0574,B,C1269,Mandalay,Normal,Male,Sports and travel,90.53,11,49.7915,995.83,2019-03-23,14:48,Credit card,724.24,4.761904762,271.59,7.8,96.0891,21.9588,2019,3,23,Saturday
101-81-4070,C,C1323,Naypyitaw,Normal,Female,Fashion accessories,62.82,2,6.282,125.64,2019-11-11,12:36,Ewallet,125.64,4.761904762,0.0,5.145,96.0785,19.7633,2019,11,11,Monday
631-34-1880,C,C1426,Naypyitaw,Member,Male,Fashion accessories,24.31,6,7.293,145.86,2019-09-26,19:09,Credit card,72.93,4.761904762,72.93,4.515,96.0785,19.7633,2019,9,26,Thursday
852-82-2749,A,C1878,Yangon,Normal,Male,Fashion accessories,64.59,4,12.918,258.36,2019-03-04,13:35,Ewallet,258.36,4.761904762,0.0,9.3,96.1735,16.8409,2019,3,4,Monday
873-14-6353,A,C1687,Yangon,Member,Male,Fashion accessories,24.82,10,12.41,248.2,2019-06-29,10:33,Credit card,173.74,4.761904762,74.46,7.1,96.1735,16.8409,2019,6,29,Saturday
584-66-4073,C,C1396,Naypyitaw,Normal,Male,Fashion accessories,56.5,1,2.825,56.5,2019-03-17,15:45,Ewallet,56.5,4.761904762,0.0,10.0,96.0785,19.7633,2019,3,17,Sunday
544-55-9589,B,C1286,Mandalay,Member,Female,Electronic accessories,21.43,20,21.43,428.6,2019-04-06,11:51,Cash,214.3,4.761904762,214.3,7.44,96.0891,21.9588,2019,4,6,Saturday
166-19-2553,A,C1674,Yangon,Member,Male,Sports and travel,89.06,8,35.624,712.48,2019-06-14,17:26,Cash,534.36,4.761904762,178.12,9.9,96.1735,16.8409,2019,6,14,Friday
737-88-5876,A,C1689,Yangon,Member,Male,Home and lifestyle,23.29,6,6.987,139.74,2019-02-08,11:52,Credit card,93.16,4.761904762,46.58,5.9,96.1735,16.8409,2019,2,8,Friday
154-87-7367,C,C1463,Naypyitaw,Normal,Male,Home and lifestyle,65.26,10,32.63,652.6,2019-02-25,14:04,Ewallet,522.08,4.761904762,130.52,6.615,96.0785,19.7633,2019,2,25,Monday
885-56-0389,C,C1303,Naypyitaw,Normal,Male,Fashion accessories,52.35,1,2.6175,52.35,2019-03-09,17:49,Cash,52.35,4.761904762,0.0,4.2,96.0785,19.7633,2019,3,9,Saturday
608-05-3804,B,C1283,Mandalay,Normal,Male,Electronic accessories,39.75,1,1.9875,39.75,2019-01-30,20:19,Cash,39.75,4.761904762,0.0,7.32,96.0891,21.9588,2019,1,30,Wednesday
448-61-3783,A,C1682,Yangon,Normal,Female,Electronic accessories,90.02,8,36.008,720.16,2019-09-18,16:08,Credit card,720.16,4.761904762,0.0,4.5,96.1735,16.8409,2019,9,18,Wednesday
761-49-0439,B,C1295,Mandalay,Normal,Female,Electronic accessories,12.1,11,6.655,133.1,2019-07-25,10:17,Ewallet,96.8,4.761904762,36.3,10.0,96.0891,21.9588,2019,7,25,Thursday
490-95-0021,B,C1277,Mandalay,Normal,Female,Food and beverages,33.21,14,23.247,464.94,2019-12-16,14:25,Ewallet,332.1,4.761904762,132.84,7.2,96.0891,21.9588,2019,12,16,Monday
115-38-7388,C,C1380,Naypyitaw,Normal,Female,Fashion accessories,10.18,10,5.09,101.8,2019-09-01,12:51,Credit card,81.44,4.761904762,20.36,9.975,96.0785,19.7633,2019,9,1,Sunday
311-13-6971,B,C1267,Mandalay,Normal,Male,Sports and travel,31.99,14,22.393,447.86,2019-07-19,15:18,Credit card,319.9,4.761904762,127.96,10.0,96.0891,21.9588,2019,7,19,Friday
291-55-6563,A,C1643,Yangon,Normal,Female,Home and lifestyle,34.42,6,10.326,206.52,2019-11-21,12:45,Ewallet,206.52,4.761904762,0.0,7.5,96.1735,16.8409,2019,11,21,Thursday
548-48-3156,A,C1796,Yangon,Normal,Female,Food and beverages,83.34,2,8.334,166.68,2019-08-31,13:37,Cash,166.68,4.761904762,0.0,7.6,96.1735,16.8409,2019,8,31,Saturday
460-93-5834,A,C1828,Yangon,Normal,Male,Sports and travel,45.58,7,15.953,319.06,2019-09-28,10:03,Cash,319.06,4.761904762,0.0,5.0,96.1735,16.8409,2019,9,28,Saturday
325-89-4209,A,C1894,Yangon,Normal,Male,Food and beverages,87.9,1,4.395,87.9,2019-04-25,19:42,Ewallet,87.9,4.761904762,0.0,6.7,96.1735,16.8409,2019,4,25,Thursday
884-80-6021,A,C1753,Yangon,Normal,Female,Electronic accessories,73.47,10,36.735,734.7,2019-02-15,13:14,Ewallet,734.7,4.761904762,0.0,9.5,96.1735,16.8409,2019,2,15,Friday
137-74-8729,C,C1372,Naypyitaw,Normal,Female,Fashion accessories,12.19,10,6.095,121.9,2019-09-14,12:47,Ewallet,97.52,4.761904762,24.38,7.14,96.0785,19.7633,2019,9,14,Saturday
880-46-5796,A,C1730,Yangon,Normal,Male,Sports and travel,76.92,10,38.46,769.2,2019-12-20,19:53,Ewallet,769.2,4.761904762,0.0,5.6,96.1735,16.8409,2019,12,20,Friday
389-70-2397,C,C1382,Naypyitaw,Normal,Female,Health and beauty,83.66,6,25.098,501.96,2019-09-16,10:26,Cash,418.3,4.761904762,83.66,7.56,96.0785,19.7633,2019,9,16,Monday
114-35-5271,B,C1255,Mandalay,Normal,Female,Sports and travel,57.91,11,31.8505,637.01,2019-07-11,15:06,Cash,463.28,4.761904762,173.73,9.72,96.0891,21.9588,2019,7,11,Thursday
607-76-6216,C,C1456,Naypyitaw,Normal,Female,Sports and travel,92.49,6,27.747,554.94,2019-04-29,16:35,Credit card,462.45,4.761904762,92.49,9.03,96.0785,19.7633,2019,4,29,Monday
715-20-1673,B,C1291,Mandalay,Normal,Male,Sports and travel,28.38,7,9.933,198.66,2019-10-24,20:57,Cash,141.9,4.761904762,56.76,10.0,96.0891,21.9588,2019,10,24,Thursday
811-35-1094,B,C1250,Mandalay,Normal,Male,Sports and travel,50.45,8,20.18,403.6,2019-03-22,15:16,Credit card,302.7,4.761904762,100.9,10.0,96.0891,21.9588,2019,3,22,Friday
699-88-1972,B,C1216,Mandalay,Normal,Male,Sports and travel,99.16,11,54.538,1090.76,2019-10-07,17:47,Credit card,793.28,4.761904762,297.48,5.04,96.0891,21.9588,2019,10,7,Monday
781-84-8059,C,C1460,Naypyitaw,Normal,Male,Sports and travel,60.74,8,24.296,485.92,2019-10-23,16:23,Ewallet,425.18,4.761904762,60.74,5.25,96.0785,19.7633,2019,10,23,Wednesday
409-49-6995,C,C1322,Naypyitaw,Normal,Female,Sports and travel,47.27,7,16.5445,330.89,2019-01-03,10:17,Cash,283.62,4.761904762,47.27,9.24,96.0785,19.7633,2019,1,3,Thursday
725-54-0677,C,C1315,Naypyitaw,Normal,Male,Sports and travel,85.6,8,34.24,684.8,2019-08-02,13:50,Cash,599.2,4.761904762,85.6,5.565,96.0785,19.7633,2019,8,2,Friday
146-09-5432,A,C1831,Yangon,Normal,Male,Sports and travel,35.04,9,15.768,315.36,2019-02-22,19:17,Ewallet,315.36,4.761904762,0.0,4.6,96.1735,16.8409,2019,2,22,Friday
377-79-7592,C,C1418,Naypyitaw,Normal,Female,Sports and travel,44.84,11,24.662,493.24,2019-12-06,14:00,Credit card,403.56,4.761904762,89.68,7.875,96.0785,19.7633,2019,12,6,Friday
509-10-0516,B,C1204,Mandalay,Normal,Male,Sports and travel,45.97,6,13.791,275.82,2019-05-23,12:02,Ewallet,183.88,4.761904762,91.94,6.12,96.0891,21.9588,2019,5,23,Thursday
595-94-9924,A,C1768,Yangon,Normal,Female,Health and beauty,27.73,5,6.9325,138.65,2019-05-27,20:21,Credit card,138.65,4.761904762,0.0,4.2,96.1735,16.8409,2019,5,27,Monday
865-41-9075,A,C1733,Yangon,Normal,Male,Food and beverages,11.53,7,4.0355,80.71,2019-01-12,17:35,Cash,80.71,4.761904762,0.0,8.1,96.1735,16.8409,2019,1,12,Saturday
545-07-8534,C,C1319,Naypyitaw,Normal,Female,Health and beauty,58.32,2,5.832,116.64,2019-10-05,12:42,Ewallet,116.64,4.761904762,0.0,6.3,96.0785,19.7633,2019,10,5,Saturday
118-62-1812,C,C1417,Naypyitaw,Normal,Female,Home and lifestyle,78.38,5,19.595,391.9,2019-08-19,17:56,Cash,313.52,4.761904762,78.38,8.295,96.0785,19.7633,2019,8,19,Monday
450-42-3339,C,C1378,Naypyitaw,Normal,Male,Health and beauty,84.61,12,50.766,1015.32,2019-05-17,18:58,Credit card,846.1,4.761904762,169.22,9.24,96.0785,19.7633,2019,5,17,Friday
851-98-3555,B,C1257,Mandalay,Normal,Female,Health and beauty,82.88,7,29.008,580.16,2019-03-14,14:08,Credit card,414.4,4.761904762,165.76,7.92,96.0891,21.9588,2019,3,14,Thursday
186-71-5196,A,C1901,Yangon,Normal,Female,Food and beverages,79.54,2,7.954,159.08,2019-08-12,16:30,Ewallet,159.08,4.761904762,0.0,6.2,96.1735,16.8409,2019,8,12,Monday
624-01-8356,B,C1201,Mandalay,Normal,Female,Home and lifestyle,49.01,14,34.307,686.14,2019-08-17,10:44,Credit card,490.1,4.761904762,196.04,5.04,96.0891,21.9588,2019,8,17,Saturday
313-66-9943,B,C1200,Mandalay,Normal,Female,Food and beverages,29.15,4,5.83,116.6,2019-10-06,20:29,Credit card,87.45,4.761904762,29.15,8.76,96.0891,21.9588,2019,10,6,Sunday
151-27-8496,C,C1379,Naypyitaw,Normal,Female,Electronic accessories,56.13,5,14.0325,280.65,2019-03-18,11:43,Ewallet,224.52,4.761904762,56.13,9.03,96.0785,19.7633,2019,3,18,Monday
453-33-6436,A,C1776,Yangon,Normal,Female,Home and lifestyle,93.12,8,37.248,744.96,2019-09-13,10:09,Cash,744.96,4.761904762,0.0,6.8,96.1735,16.8409,2019,9,13,Friday
522-57-8364,A,C1836,Yangon,Normal,Male,Fashion accessories,51.34,8,20.536,410.72,2019-07-02,10:00,Ewallet,410.72,4.761904762,0.0,7.6,96.1735,16.8409,2019,7,2,Tuesday
459-45-2396,A,C1861,Yangon,Normal,Female,Food and beverages,99.6,3,14.94,298.8,2019-12-13,18:45,Cash,298.8,4.761904762,0.0,5.8,96.1735,16.8409,2019,12,13,Friday
717-96-4189,C,C1447,Naypyitaw,Normal,Female,Electronic accessories,35.49,7,12.4215,248.43,2019-03-19,12:40,Cash,212.94,4.761904762,35.49,4.305,96.0785,19.7633,2019,3,19,Tuesday
722-13-2115,C,C1403,Naypyitaw,Normal,Male,Sports and travel,42.85,1,2.1425,42.85,2019-03-01,15:36,Credit card,42.85,4.761904762,0.0,9.765,96.0785,19.7633,2019,3,1,Friday
749-81-8133,A,C1858,Yangon,Normal,Female,Fashion accessories,94.67,4,18.934,378.68,2019-07-19,12:04,Cash,378.68,4.761904762,0.0,6.8,96.1735,16.8409,2019,7,19,Friday
777-67-2495,B,C1281,Mandalay,Normal,Male,Home and lifestyle,68.97,4,13.794,275.88,2019-10-28,11:26,Ewallet,206.91,4.761904762,68.97,10.0,96.0891,21.9588,2019,10,28,Monday
636-98-3364,B,C1225,Mandalay,Normal,Female,Electronic accessories,26.26,4,5.252,105.04,2019-06-26,12:36,Ewallet,78.78,4.761904762,26.26,7.56,96.0891,21.9588,2019,6,26,Wednesday
246-55-6923,C,C1370,Naypyitaw,Normal,Female,Home and lifestyle,35.79,11,19.6845,393.69,2019-04-17,15:06,Credit card,322.11,4.761904762,71.58,5.355,96.0785,19.7633,2019,4,17,Wednesday
181-82-6255,B,C1277,Mandalay,Normal,Female,Home and lifestyle,16.37,8,6.548,130.96,2019-07-25,10:58,Cash,98.22,4.761904762,32.74,8.4,96.0891,21.9588,2019,7,25,Thursday
838-02-1821,C,C1458,Naypyitaw,Normal,Female,Home and lifestyle,12.73,2,1.273,25.46,2019-04-11,12:10,Credit card,25.46,4.761904762,0.0,5.46,96.0785,19.7633,2019,4,11,Thursday
887-42-0517,C,C1325,Naypyitaw,Normal,Female,Sports and travel,83.14,8,33.256,665.12,2019-07-27,10:31,Credit card,581.98,4.761904762,83.14,6.93,96.0785,19.7633,2019,7,27,Saturday
457-12-0244,C,C1394,Naypyitaw,Normal,Female,Sports and travel,35.22,7,12.327,246.54,2019-11-16,13:49,Ewallet,211.32,4.761904762,35.22,6.825,96.0785,19.7633,2019,11,16,Saturday
226-34-0034,B,C1273,Mandalay,Normal,Female,Electronic accessories,13.78,6,4.134,82.68,2019-02-16,11:10,Ewallet,55.12,4.761904762,27.56,10.0,96.0891,21.9588,2019,2,16,Saturday
321-49-7382,B,C1292,Mandalay,Normal,Male,Sports and travel,88.31,1,4.4155,88.31,2019-04-28,17:38,Credit card,88.31,4.761904762,0.0,6.24,96.0891,21.9588,2019,4,28,Sunday
397-25-8725,A,C1645,Yangon,Normal,Female,Health and beauty,39.62,9,17.829,356.58,2019-10-27,17:54,Credit card,356.58,4.761904762,0.0,6.8,96.1735,16.8409,2019,10,27,Sunday
431-66-2305,B,C1246,Mandalay,Normal,Female,Electronic accessories,88.25,13,57.3625,1147.25,2019-10-06,20:51,Credit card,794.25,4.761904762,353.0,9.12,96.0891,21.9588,2019,10,6,Sunday
825-94-5922,B,C1267,Mandalay,Normal,Male,Sports and travel,25.31,3,3.7965,75.93,2019-03-15,19:26,Ewallet,50.62,4.761904762,25.31,8.64,96.0891,21.9588,2019,3,15,Friday
641-62-7288,B,C1277,Mandalay,Normal,Male,Home and lifestyle,99.92,8,39.968,799.36,2019-07-17,13:33,Ewallet,599.52,4.761904762,199.84,8.52,96.0891,21.9588,2019,7,17,Wednesday
756-93-1854,C,C1430,Naypyitaw,Normal,Female,Sports and travel,83.35,2,8.335,166.7,2019-12-25,14:05,Credit card,166.7,4.761904762,0.0,9.975,96.0785,19.7633,2019,12,25,Wednesday
243-55-8457,A,C1843,Yangon,Normal,Female,Sports and travel,74.44,10,37.22,744.4,2019-10-07,11:40,Ewallet,744.4,4.761904762,0.0,5.1,96.1735,16.8409,2019,10,7,Monday
458-10-8612,C,C1301,Naypyitaw,Normal,Male,Sports and travel,64.08,8,25.632,512.64,2019-07-04,12:27,Ewallet,448.56,4.761904762,64.08,7.98,96.0785,19.7633,2019,7,4,Thursday
501-61-1753,B,C1285,Mandalay,Normal,Female,Sports and travel,63.15,8,25.26,505.2,2019-02-20,20:24,Ewallet,378.9,4.761904762,126.3,10.0,96.0891,21.9588,2019,2,20,Wednesday
235-06-8510,C,C1383,Naypyitaw,Normal,Male,Sports and travel,85.72,4,17.144,342.88,2019-04-25,20:59,Ewallet,257.16,4.761904762,85.72,5.355,96.0785,19.7633,2019,4,25,Thursday
433-08-7822,C,C1351,Naypyitaw,Normal,Female,Sports and travel,78.89,8,31.556,631.12,2019-11-09,19:48,Ewallet,552.23,4.761904762,78.89,7.875,96.0785,19.7633,2019,11,9,Saturday
361-85-2571,A,C1637,Yangon,Normal,Female,Sports and travel,89.48,5,22.37,447.4,2019-03-17,10:18,Cash,447.4,4.761904762,0.0,7.4,96.1735,16.8409,2019,3,17,Sunday
131-70-8179,A,C1665,Yangon,Normal,Female,Sports and travel,92.09,3,13.8135,276.27,2019-09-16,16:27,Cash,276.27,4.761904762,0.0,4.2,96.1735,16.8409,2019,9,16,Monday
500-02-2261,C,C1457,Naypyitaw,Normal,Female,Sports and travel,57.29,7,20.0515,401.03,2019-02-02,17:04,Ewallet,343.74,4.761904762,57.29,6.195,96.0785,19.7633,2019,2,2,Saturday
720-72-2436,A,C1686,Yangon,Normal,Male,Sports and travel,66.52,4,13.304,266.08,2019-04-01,18:14,Ewallet,266.08,4.761904762,0.0,6.9,96.1735,16.8409,2019,4,1,Monday
702-83-5291,C,C1413,Naypyitaw,Normal,Male,Sports and travel,99.82,11,54.901,1098.02,2019-08-14,10:43,Cash,898.38,4.761904762,199.64,6.93,96.0785,19.7633,2019,8,14,Wednesday
809-69-9497,A,C1738,Yangon,Normal,Female,Home and lifestyle,45.68,10,22.84,456.8,2019-08-19,19:30,Ewallet,456.8,4.761904762,0.0,5.7,96.1735,16.8409,2019,8,19,Monday
449-16-6770,A,C1633,Yangon,Normal,Male,Health and beauty,50.79,5,12.6975,253.95,2019-06-04,14:53,Credit card,253.95,4.761904762,0.0,5.3,96.1735,16.8409,2019,6,4,Tuesday
333-23-2632,A,C1756,Yangon,Normal,Male,Health and beauty,10.08,7,3.528,70.56,2019-11-18,20:14,Cash,70.56,4.761904762,0.0,4.2,96.1735,16.8409,2019,11,18,Monday
489-82-1237,A,C1701,Yangon,Normal,Female,Electronic accessories,93.88,7,32.858,657.16,2019-01-11,11:51,Credit card,657.16,4.761904762,0.0,7.3,96.1735,16.8409,2019,1,11,Friday
859-97-6048,C,C1311,Naypyitaw,Normal,Male,Electronic accessories,84.25,2,8.425,168.5,2019-03-29,14:13,Credit card,168.5,4.761904762,0.0,5.565,96.0785,19.7633,2019,3,29,Friday
676-10-2200,B,C1289,Mandalay,Normal,Male,Fashion accessories,53.78,1,2.689,53.78,2019-02-25,20:13,Ewallet,53.78,4.761904762,0.0,5.64,96.0891,21.9588,2019,2,25,Monday
373-88-1424,C,C1458,Naypyitaw,Normal,Male,Home and lifestyle,35.81,6,10.743,214.86,2019-06-20,18:44,Ewallet,179.05,4.761904762,35.81,8.295,96.0785,19.7633,2019,6,20,Thursday
365-16-4334,B,C1265,Mandalay,Normal,Female,Food and beverages,26.43,11,14.5365,290.73,2019-02-26,14:26,Ewallet,211.44,4.761904762,79.29,10.0,96.0891,21.9588,2019,2,26,Tuesday
503-21-4385,B,C1260,Mandalay,Normal,Male,Health and beauty,39.91,4,7.982,159.64,2019-10-04,12:40,Ewallet,119.73,4.761904762,39.91,10.0,96.0891,21.9588,2019,10,4,Friday
305-89-2768,B,C1267,Mandalay,Member,Female,Home and lifestyle,21.9,6,6.57,131.4,2019-11-05,18:43,Ewallet,65.7,4.761904762,65.7,5.64,96.0891,21.9588,2019,11,5,Tuesday
574-80-1489,B,C1280,Mandalay,Member,Female,Food and beverages,62.85,8,25.14,502.8,2019-06-03,13:22,Ewallet,251.4,4.761904762,251.4,10.0,96.0891,21.9588,2019,6,3,Monday
784-08-0310,C,C1356,Naypyitaw,Member,Female,Food and beverages,21.04,7,7.364,147.28,2019-03-26,13:58,Cash,84.16,4.761904762,63.12,7.98,96.0785,19.7633,2019,3,26,Tuesday
200-40-6154,B,C1208,Mandalay,Member,Male,Home and lifestyle,65.91,11,36.2505,725.01,2019-03-03,11:45,Cash,395.46,4.761904762,329.55,6.84,96.0891,21.9588,2019,3,3,Sunday
